timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741748985026,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748985043,27,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,27,0,1
1741748985071,20,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,20,0,0
1741748985091,24,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,24,0,0
1741748985115,22,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,22,0,1
1741748985137,19,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,19,0,0
1741748985156,22,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,22,0,1
1741748985178,20,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,20,0,0
1741748985198,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748985216,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748985234,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748985251,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748985269,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748985287,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748985304,20,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,20,0,0
1741748985325,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748985342,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,1
1741748985360,20,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,20,0,0
1741748985380,19,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,19,0,1
1741748985399,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748985417,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748985435,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748985453,21,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,21,0,1
1741748985474,21,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,21,0,1
1741748985495,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748985513,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748985531,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748985549,31,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,31,0,1
1741748985580,25,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,25,0,1
1741748985606,21,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,21,0,0
1741748985628,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748985646,19,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,19,0,1
1741748985665,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748985683,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,1
1741748985701,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748985719,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748985737,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748985755,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
